,iShares Russell 1000 Value ETF (IWD),iShares Russell 1000 Growth ETF (IWF),iShares Russell 2000 Growth ETF (IWO),iShares Russell 2000 Value ETF (IWN),iShares MSCI EAFE ETF (EFA),iShares TIPS Bond ETF (TIP),SPDR Gold Trust (GLD),Vanguard REIT ETF (VNQ)
2015-01-05,93.9674301147461,89.39562225341797,135.452392578125,93.0302963256836,53.391719818115234,106.27937316894531,115.80000305175781,70.25041198730469
2015-01-06,93.07886505126953,88.56735229492188,133.0000762939453,91.47357940673828,52.786949157714844,106.28878784179688,117.12000274658203,70.94721984863281
2015-01-07,94.04071044921875,89.68122863769531,135.0162353515625,92.24728393554688,53.37366485595703,106.37356567382812,116.43000030517578,72.03492736816406
2015-01-08,95.69874572753906,91.31873321533203,137.63339233398438,93.65486145019531,54.09578323364258,106.20401000976562,115.94000244140625,72.30684661865234
2015-01-09,94.8193359375,90.62373352050781,136.6543426513672,92.58287811279297,53.834014892578125,106.5242919921875,117.26000213623047,72.3408432006836
2015-01-12,94.15979766845703,89.90972900390625,136.20849609375,92.21932983398438,53.70764923095703,106.49603271484375,118.55999755859375,72.8931884765625
2015-01-13,93.8758316040039,89.80501556396484,136.1890869140625,92.3591537475586,53.97844314575195,106.32646179199219,118.16000366210938,72.78272247314453
2015-01-14,93.23458099365234,89.40513610839844,135.66567993164062,91.98627471923828,53.82499313354492,106.95762634277344,117.97000122070312,73.41153717041016
2015-01-15,92.44679260253906,88.48168182373047,132.54444885253906,90.76514434814453,54.16799545288086,107.80545043945312,120.94000244140625,73.58148956298828
2015-01-16,93.60099792480469,89.64315795898438,135.1713104248047,92.21932983398438,54.872066497802734,107.2025375366211,122.5199966430664,74.21883392333984
2015-01-19,,,,,,,,
2015-01-20,93.50938415527344,89.99539947509766,135.0162353515625,91.47357940673828,55.061622619628906,107.45689392089844,124.19999694824219,73.63249969482422
2015-01-21,94.06819915771484,90.423828125,134.3280487060547,91.38968658447266,55.49488830566406,107.01414489746094,124.2300033569336,73.58148956298828
2015-01-22,95.5155258178711,91.80426025390625,136.83851623535156,93.38451385498047,55.70250701904297,107.04241943359375,125.2300033569336,74.89012145996094
2015-01-23,94.73690032958984,91.53768920898438,137.26507568359375,92.96507263183594,55.38657760620117,107.69242095947266,124.2300033569336,74.67769622802734
2015-01-26,95.12162780761719,91.88043212890625,138.7577667236328,93.68283081054688,56.144798278808594,107.51342010498047,122.98999786376953,75.30652618408203
2015-01-27,94.06819915771484,90.55712127685547,138.09864807128906,93.24471282958984,56.22603988647461,107.85253143310547,124.4000015258789,75.33203125
2015-01-28,92.46512603759766,89.77642059326172,135.92739868164062,91.529541015625,55.38657760620117,108.26704406738281,123.41999816894531,74.8306655883789
2015-01-29,93.16130828857422,90.71895599365234,137.7884979248047,92.78793334960938,56.144798278808594,108.14459228515625,120.76000213623047,75.09408569335938
2015-01-30,91.86052703857422,89.69075775146484,134.8417510986328,90.74649047851562,55.26020431518555,108.92648315429688,123.44999694824219,73.54751586914062
2015-02-01,,,,,,,,
2015-02-02,93.13381958007812,90.59518432617188,135.6947479248047,91.8650894165039,55.928165435791016,108.85108947753906,122.41999816894531,73.3520736694336
2015-02-03,94.62696838378906,91.74713897705078,137.7884979248047,93.73876190185547,56.82179260253906,108.35181427001953,121.05000305175781,73.98939514160156
2015-02-04,94.23307037353516,91.49961853027344,137.3910675048828,93.2726821899414,56.35240936279297,108.57792663574219,121.58000183105469,73.68345642089844
2015-02-05,95.25902557373047,92.48020935058594,139.3297119140625,94.512451171875,57.12868881225586,108.10689544677734,121.79000091552734,74.56722259521484
2015-02-06,94.98422241210938,92.10893249511719,139.21337890625,94.2327880859375,56.41559982299805,107.25909423828125,118.63999938964844,72.40031433105469
2015-02-09,94.58116912841797,91.69953918457031,138.1859130859375,93.48706817626953,56.144798278808594,107.07067108154297,119.16999816894531,71.89045715332031
2015-02-10,95.39644622802734,92.83245849609375,139.53323364257812,93.7480697631836,56.65930938720703,106.71269989013672,118.47000122070312,72.11990356445312
2015-02-11,95.23155212402344,93.07047271728516,139.6107635498047,93.47773742675781,56.35240936279297,106.51487731933594,117.06999969482422,71.9074478149414
2015-02-12,96.24835968017578,93.90824890136719,141.2004852294922,94.512451171875,57.22797775268555,106.3453140258789,117.33999633789062,72.76570129394531
2015-02-13,96.54149627685547,94.4985122680664,142.2667236328125,94.98786163330078,57.607093811035156,106.1286392211914,117.9800033569336,72.28135681152344
2015-02-16,,,,,,,,
2015-02-17,96.7338638305664,94.60323333740234,142.88711547851562,95.09037780761719,57.742488861083984,105.5916748046875,116.01000213623047,72.10289764404297
2015-02-18,96.58729553222656,94.80315399169922,143.2554168701172,95.03446960449219,58.08549880981445,106.03443908691406,116.33999633789062,72.77421569824219
2015-02-19,96.22088623046875,94.98403930664062,143.68191528320312,94.85735321044922,58.157711029052734,105.94966125488281,115.94000244140625,71.21064758300781
2015-02-20,96.79798889160156,95.65047454833984,144.0890350341797,94.98786163330078,58.699302673339844,105.95907592773438,115.27999877929688,71.89897155761719
2015-02-23,96.63310241699219,95.73616027832031,144.1859588623047,95.16495513916016,58.491695404052734,106.15690612792969,115.43000030517578,72.47679901123047
2015-02-24,96.98118591308594,95.84085845947266,144.3701629638672,95.23954772949219,58.85274887084961,106.79747772216797,115.26000213623047,71.04918670654297
2015-02-25,96.87127685546875,95.86942291259766,144.91294860839844,95.1463394165039,58.89788055419922,106.97644805908203,115.69999694824219,71.06616973876953
2015-02-26,96.49568939208984,95.97416687011719,145.581787109375,95.29547119140625,58.735408782958984,106.90110778808594,116.06999969482422,70.29289245605469
2015-02-27,96.23920440673828,95.60285186767578,144.57374572753906,94.95988464355469,58.76248550415039,107.52285766601562,116.16000366210938,70.84525299072266
2015-03-01,,,,,,,,
2015-03-02,96.66974639892578,96.36448669433594,145.8822479248047,95.59376525878906,58.85274887084961,106.64677429199219,115.68000030517578,71.25312042236328
2015-03-03,96.22088623046875,96.00272369384766,144.83543395996094,95.16495513916016,58.491695404052734,106.79747772216797,115.47000122070312,71.1171646118164
2015-03-04,95.83614349365234,95.57429504394531,144.73849487304688,94.60566711425781,58.25700378417969,106.90110778808594,115.11000061035156,70.43737030029297
2015-03-05,95.96439361572266,95.71710205078125,145.51393127441406,94.57770538330078,58.392398834228516,106.71269989013672,115.0,70.64130401611328
2015-03-06,94.58116912841797,94.37474060058594,143.61410522460938,93.29132080078125,57.59807205200195,105.47865295410156,111.86000061035156,68.29593658447266
2015-03-09,94.98422241210938,94.75556182861328,144.16661071777344,93.82263946533203,57.68833541870117,105.3185043334961,111.97000122070312,68.83980560302734
2015-03-10,93.46360778808594,93.30847930908203,142.55751037597656,92.70404815673828,56.43365478515625,105.44097137451172,111.41999816894531,68.78878784179688
2015-03-11,93.52771759033203,93.00383758544922,143.43959045410156,93.33794403076172,56.57807922363281,105.61993408203125,110.75,68.84828186035156
2015-03-12,94.67276763916016,94.15577697753906,145.49459838867188,95.04379272460938,57.28213882446289,105.38446044921875,110.72000122070312,70.04645538330078
2015-03-13,94.13231658935547,93.59407043457031,145.0099334716797,94.717529296875,56.94816207885742,105.0453109741211,110.87999725341797,70.00396728515625
2015-03-16,95.33232116699219,94.84124755859375,146.13429260253906,95.10903930664062,57.58903884887695,105.19603729248047,110.80999755859375,70.72627258300781
2015-03-17,94.9933853149414,94.71746063232422,146.48324584960938,95.3141098022461,57.44461441040039,105.29965209960938,110.20999908447266,70.7007827758789
2015-03-18,96.24835968017578,95.76470947265625,147.61737060546875,96.17171478271484,58.67222213745117,106.91051483154297,112.37000274658203,72.17938995361328
2015-03-19,95.52471160888672,95.60285186767578,148.44129943847656,95.99461364746094,57.9862060546875,106.84459686279297,112.29000091552734,72.1453857421875
2015-03-20,96.44073486328125,96.34544372558594,149.2263946533203,97.16912078857422,59.267974853515625,107.16487121582031,113.56999969482422,73.95540618896484
2015-03-23,96.3582763671875,96.09790802001953,148.8871612548828,97.28099822998047,59.56584548950195,107.11778259277344,114.29000091552734,73.8619155883789
2015-03-24,95.6346206665039,95.71710205078125,148.78053283691406,97.21574401855469,59.43946838378906,107.6358871459961,114.56999969482422,73.23310089111328
2015-03-25,94.44190216064453,94.10668182373047,144.57159423828125,95.52252197265625,59.15964889526367,107.60762786865234,114.7300033569336,71.96963500976562
2015-03-26,94.17494201660156,93.95387268066406,144.3385467529297,95.32598876953125,58.645145416259766,107.03297424316406,115.4800033569336,71.59349822998047
2015-03-27,94.3498306274414,94.24993896484375,145.72731018066406,95.64419555664062,58.79859161376953,107.08009338378906,115.05999755859375,71.6875228881836
2015-03-30,95.6202392578125,95.30055236816406,147.98049926757812,96.83283233642578,58.83470153808594,106.75981903076172,113.75,72.71334075927734
2015-03-31,94.89297485351562,94.47917175292969,147.1841278076172,96.59886169433594,57.92301940917969,107.00472259521484,113.66000366210938,72.07219696044922
2015-04-01,94.54315948486328,94.13533782958984,147.0093231201172,96.76731872558594,58.338233947753906,107.83370971679688,115.5999984741211,71.96963500976562
2015-04-02,94.88375854492188,94.45051574707031,147.1063995361328,97.12297821044922,58.84372329711914,107.43806457519531,115.27999877929688,72.51673126220703
2015-04-03,,,,,,,,
2015-04-06,95.54659271240234,95.0999755859375,147.65028381347656,97.5909652709961,59.43946838378906,107.86197662353516,116.69000244140625,73.26898956298828
2015-04-07,95.24279022216797,94.88030242919922,146.9510040283203,96.82347106933594,59.358238220214844,108.09748077392578,116.11000061035156,71.97817993164062
2015-04-08,95.353271484375,95.33875274658203,148.64089965820312,97.30081939697266,59.6109733581543,107.83370971679688,115.47000122070312,72.08930206298828
2015-04-09,95.7583236694336,95.78766632080078,148.5146484375,96.74861145019531,59.692203521728516,107.44749450683594,114.66999816894531,70.59332275390625
2015-04-10,96.35668182373047,96.13151550292969,149.2916259765625,97.14169311523438,59.80956268310547,107.3438720703125,115.97000122070312,70.54203033447266
2015-04-13,95.9608383178711,95.63484191894531,149.37899780273438,97.21659851074219,59.43044662475586,107.37211608886719,115.13999938964844,70.35395050048828
2015-04-14,96.29226684570312,95.64439392089844,149.4664306640625,97.1978530883789,59.87275314331055,107.65473175048828,114.44000244140625,70.60186767578125
2015-04-15,96.80779266357422,96.06464385986328,150.72898864746094,97.84365844726562,60.14353561401367,107.98442077636719,115.43000030517578,70.07186126708984
2015-04-16,96.72492980957031,96.05509948730469,150.45703125,97.65648651123047,60.30601119995117,108.10689544677734,115.02999877929688,70.25138092041016
2015-04-17,95.73989868164062,94.84210205078125,147.9221954345703,96.1308822631836,59.547786712646484,108.7945785522461,115.5999984741211,69.92654418945312
2015-04-20,96.33828735351562,95.8545150756836,149.44699096679688,97.06682586669922,59.6109733581543,108.50254821777344,114.72000122070312,70.02912902832031
2015-04-21,96.03449249267578,95.98821258544922,149.5732421875,96.75796508789062,60.14353561401367,108.11631774902344,115.37999725341797,70.14879608154297
2015-04-22,96.49478149414062,96.48487854003906,149.72862243652344,96.98259735107422,60.26089096069336,107.6170425415039,113.83000183105469,70.29412841796875
2015-04-23,96.68810272216797,96.80961608886719,150.62210083007812,97.29144287109375,60.48655319213867,107.89022827148438,114.66000366210938,70.48219299316406
2015-04-24,96.71571350097656,97.11526489257812,149.83543395996094,97.1323471069336,60.83857727050781,108.35181427001953,113.05000305175781,70.62751770019531
2015-04-27,96.23699951171875,96.64726257324219,147.57261657714844,96.41167449951172,61.13645935058594,108.37068176269531,115.33000183105469,70.53348541259766
2015-04-28,96.84459686279297,96.63770294189453,148.02903747558594,97.31016540527344,61.20866394042969,107.7489242553711,116.33000183105469,70.3967056274414
2015-04-29,96.53160095214844,96.13151550292969,146.3294677734375,96.31807708740234,60.67610168457031,107.55109405517578,115.51000213623047,68.9776611328125
2015-04-30,95.73069763183594,94.99490356445312,142.85260009765625,94.52105712890625,60.03522491455078,107.7301025390625,113.47000122070312,67.85780334472656
2015-05-01,96.56842803955078,96.083740234375,144.16371154785156,94.820556640625,60.70317840576172,107.28734588623047,113.08000183105469,68.3707275390625
2015-05-04,97.02872467041016,96.24612426757812,144.8629913330078,95.06391906738281,60.63999938964844,106.87284851074219,114.0999984741211,68.43910217285156
2015-05-05,95.9056167602539,95.03312683105469,142.79434204101562,94.12796020507812,59.73734664916992,106.82576751708984,114.41999816894531,66.95166015625
2015-05-06,95.6386489868164,94.72749328613281,143.47415161132812,94.16541290283203,59.890804290771484,105.96851348876953,114.36000061035156,66.82343292236328
2015-05-07,95.92401885986328,95.14774322509766,144.34825134277344,94.4461898803711,59.692203521728516,106.24169921875,113.41999816894531,67.84928131103516
2015-05-08,97.11156463623047,96.34162902832031,145.4165496826172,95.06391906738281,61.07326889038086,106.68443298339844,113.97000122070312,68.79815673828125
2015-05-11,96.64207458496094,96.01687622070312,145.60108947753906,95.06391906738281,60.54070281982422,105.71415710449219,113.52999877929688,67.7637710571289
2015-05-12,96.4027328491211,95.74945831298828,145.33883666992188,94.94224548339844,60.50459289550781,105.81778717041016,114.5,67.96894073486328
2015-05-13,96.38429260253906,95.70169067382812,145.5039825439453,94.81121063232422,60.95591735839844,105.65763854980469,116.55000305175781,67.31925964355469
2015-05-14,97.25885772705078,96.85739135742188,147.02870178222656,95.80330657958984,61.687068939208984,105.85546875,117.18000030517578,68.6186294555664
2015-05-15,97.3785400390625,97.0006332397461,146.90248107910156,95.6254653930664,61.75928497314453,106.5902328491211,117.52999877929688,69.3196029663086
2015-05-18,97.70073699951172,97.32537841796875,148.8351287841797,96.52398681640625,61.551673889160156,106.0250244140625,117.5199966430664,69.14009094238281
2015-05-19,97.70073699951172,97.21076965332031,148.60203552246094,96.44910430908203,61.316986083984375,105.5163345336914,115.88999938964844,68.9007339477539
2015-05-20,97.70993041992188,97.08660125732422,149.087646484375,96.39295196533203,61.434329986572266,105.79894256591797,116.08000183105469,68.84087371826172
2015-05-21,97.83882904052734,97.41133117675781,148.8837127685547,96.29935455322266,61.75928497314453,106.20401000976562,115.69000244140625,68.51604461669922
2015-05-22,97.59945678710938,97.3158187866211,148.61175537109375,95.77523040771484,61.36212158203125,106.38298034667969,115.5999984741211,68.4305648803711
2015-05-25,,,,,,,,
2015-05-26,96.58683776855469,96.28431701660156,147.1743927001953,94.81121063232422,60.26089096069336,106.46778106689453,113.91000366210938,67.90910339355469
2015-05-27,97.3969497680664,97.22032928466797,149.18475341796875,95.83136749267578,60.84760665893555,106.37356567382812,113.88999938964844,68.57589721679688
2015-05-28,97.36931610107422,97.03883361816406,148.9031219482422,95.85011291503906,60.73928451538086,106.3076171875,114.0199966430664,68.43910217285156
2015-05-29,96.91824340820312,96.24612426757812,148.00961303710938,95.23238372802734,60.152565002441406,106.64677429199219,114.0999984741211,67.65264129638672
2015-06-01,97.01951599121094,96.55174255371094,148.5146484375,95.5412368774414,59.99008560180664,105.98733520507812,114.0,68.48182678222656
2015-06-02,96.91824340820312,96.55174255371094,148.60203552246094,95.83136749267578,60.26990509033203,105.55401611328125,114.45999908447266,67.84928131103516
2015-06-03,97.10237121582031,96.86692810058594,150.4473114013672,96.62693786621094,60.603885650634766,104.90401458740234,113.63999938964844,66.87474060058594
2015-06-04,96.33828735351562,96.01687622070312,148.86427307128906,95.67228698730469,59.95398712158203,105.19603729248047,112.83999633789062,66.74650573730469
2015-06-05,96.32907104492188,95.87361907958984,150.3307647705078,96.05602264404297,59.240882873535156,104.90401458740234,112.23999786376953,66.0027847290039
2015-06-08,95.8043441772461,95.0904312133789,149.68978881835938,95.6535415649414,59.15964889526367,105.0453109741211,112.56999969482422,65.88309478759766
2015-06-09,95.85957336425781,95.0140151977539,148.78656005859375,95.46635437011719,58.83470153808594,104.80980682373047,112.81999969482422,65.40438842773438
2015-06-10,96.97346496582031,96.15058898925781,150.66098022460938,96.78604888916016,60.071327209472656,104.4330062866211,113.77999877929688,65.86601257324219
2015-06-11,97.34171295166016,96.3893814086914,151.0397491455078,97.01067352294922,60.233802795410156,104.95113372802734,113.26000213623047,66.26779174804688
2015-06-12,96.62368774414062,95.77809143066406,150.66098022460938,96.7392349243164,59.755401611328125,105.00764465332031,113.2300033569336,66.20794677734375
2015-06-15,96.21861267089844,95.31965637207031,150.2045135498047,96.32743072509766,59.39433670043945,105.34678649902344,113.7300033569336,65.84891510009766
2015-06-16,96.73413848876953,95.83540344238281,151.16600036621094,97.0200424194336,59.37628936767578,105.96851348876953,113.31999969482422,66.37891387939453
2015-06-17,96.86299896240234,96.04553985595703,151.39910888671875,96.62693786621094,59.24991226196289,106.0909652709961,113.8499984741211,66.94312286376953
2015-06-18,97.69154357910156,97.08660125732422,153.72024536132812,97.67520141601562,59.77345657348633,105.85546875,115.31999969482422,67.86636352539062
2015-06-19,97.05632781982422,96.61860656738281,153.55511474609375,97.65648651123047,59.6200065612793,106.08155059814453,115.12000274658203,67.34490966796875
2015-06-22,97.63629913330078,97.33495330810547,154.914794921875,98.26483917236328,60.7844123840332,105.61053466796875,113.63999938964844,66.65248107910156
2015-06-23,97.70993041992188,97.40179443359375,155.00222778320312,98.5081787109375,60.91981506347656,105.3750228881836,112.88999938964844,66.0968246459961
2015-06-24,96.97346496582031,96.68544006347656,153.33175659179688,97.92790222167969,60.38725280761719,105.56343841552734,112.58999633789062,65.73778533935547
2015-06-25,96.5960464477539,96.43714141845703,153.44830322265625,97.75006866455078,60.370079040527344,105.45039367675781,112.44000244140625,65.07101440429688
2015-06-26,96.66968536376953,96.27478790283203,152.58395385742188,97.75942993164062,60.34254837036133,104.97937774658203,112.55999755859375,65.53902435302734
2015-06-29,94.82853698730469,94.19263458251953,148.7574462890625,95.47570037841797,58.45167922973633,105.7518310546875,113.06999969482422,64.52010345458984
2015-06-30,94.9574203491211,94.56514739990234,150.1268310546875,95.35406494140625,58.277278900146484,105.55401611328125,112.37000274658203,64.49420166015625
2015-07-01,95.5373764038086,95.35787200927734,150.5638427734375,95.73780059814453,58.653621673583984,105.16778564453125,111.9800033569336,65.55628204345703
2015-07-02,95.43883514404297,95.25970458984375,149.24984741210938,95.09091186523438,58.72704315185547,105.62937927246094,111.76000213623047,65.7203369140625
2015-07-03,,,,,,,,
2015-07-06,94.9567642211914,95.07762145996094,149.34713745117188,95.01563262939453,57.5429573059082,106.04386901855469,112.05999755859375,66.13481903076172
2015-07-07,95.60569763183594,95.64309692382812,149.59043884277344,95.0062255859375,57.561317443847656,106.3924331665039,110.76000213623047,67.17102813720703
2015-07-08,94.02045440673828,94.08082580566406,146.8267364501953,93.91453552246094,56.221187591552734,106.5242919921875,111.08999633789062,66.9119644165039
2015-07-09,94.2429428100586,94.25334167480469,147.78038024902344,93.98040008544922,57.120723724365234,105.83662414550781,111.36000061035156,66.59247589111328
2015-07-10,95.12362670898438,95.55683135986328,150.27162170410156,95.0062255859375,59.020774841308594,105.33732604980469,111.48999786376953,67.1451187133789
2015-07-13,96.02287292480469,96.81238555908203,152.38331604003906,95.79676818847656,59.259422302246094,104.96995544433594,110.98999786376953,67.24009704589844
2015-07-14,96.4307632446289,97.2724380493164,153.4829559326172,96.27674102783203,59.736732482910156,105.1395492553711,110.73999786376953,67.37825775146484
2015-07-15,96.29170989990234,97.17659759521484,152.50010681152344,95.72147369384766,59.51643371582031,105.4315414428711,110.16000366210938,67.49050903320312
2015-07-16,96.8664779663086,98.04878997802734,153.92088317871094,96.06028747558594,60.03046417236328,105.56343841552734,109.76000213623047,68.03451538085938
2015-07-17,96.45857238769531,98.575927734375,153.58030700683594,95.37326049804688,59.947845458984375,105.49747467041016,108.6500015258789,67.79273986816406
2015-07-20,96.1897201538086,98.94970703125,153.1423797607422,94.68624877929688,60.09471130371094,105.24311828613281,105.69999694824219,67.87043762207031
2015-07-21,95.80963897705078,98.46092224121094,152.25680541992188,94.35685729980469,59.911128997802734,105.48806762695312,105.37000274658203,67.68048858642578
2015-07-22,95.76329040527344,98.11587524414062,153.01589965820312,94.4980239868164,59.452178955078125,105.53516387939453,104.80000305175781,67.97406768798828
2015-07-23,95.30904388427734,97.56957244873047,151.7118682861328,93.22750091552734,59.296142578125,105.71415710449219,104.33000183105469,67.12784576416016
2015-07-24,94.26148223876953,96.62071228027344,149.1038818359375,91.8722915649414,58.64443588256836,105.60111236572266,105.3499984741211,67.41279602050781
2015-07-27,93.7701644897461,95.91146850585938,147.40086364746094,91.3170394897461,58.21302032470703,105.81778717041016,104.86000061035156,67.53368377685547
2015-07-28,94.91968536376953,97.08078002929688,148.87030029296875,91.91934967041016,58.94734191894531,105.56343841552734,105.0199966430664,67.57686614990234
2015-07-29,95.80963897705078,97.58873748779297,148.83139038085938,92.45577239990234,59.15845489501953,105.55401611328125,105.16999816894531,68.0172348022461
2015-07-30,95.80963897705078,97.72290802001953,149.5806884765625,92.58753967285156,59.11256408691406,105.7047119140625,104.2699966430664,67.68048858642578
2015-07-31,95.4017562866211,97.79000854492188,150.86521911621094,92.85107421875,59.461360931396484,106.11920928955078,104.93000030517578,68.2158432006836
2015-08-01,,,,,,,,
2015-08-03,94.97530364990234,97.58873748779297,149.97970581054688,92.34285736083984,59.30532455444336,106.0250244140625,104.0999984741211,68.63894653320312
2015-08-04,94.72500610351562,97.45455169677734,149.8921356201172,91.95699310302734,59.35121536254883,105.4315414428711,104.30999755859375,68.13813018798828
2015-08-05,94.98458099365234,97.95293426513672,150.56356811523438,91.94757843017578,59.663299560546875,105.10183715820312,103.93000030517578,67.6891098022461
2015-08-06,94.70645904541016,96.63029479980469,147.5176544189453,91.43938446044922,59.41547393798828,105.29023742675781,104.38999938964844,67.78409576416016
2015-08-07,94.39128112792969,96.51527404785156,146.55426025390625,90.82765197753906,59.30532455444336,105.58226776123047,104.6500015258789,68.03451538085938
2015-08-10,95.76329040527344,97.55998229980469,148.00421142578125,91.97581481933594,60.05799865722656,105.4315414428711,105.72000122070312,67.8186264038086
2015-08-11,94.96604919433594,96.60154724121094,146.34017944335938,91.49585723876953,59.10337829589844,105.86488342285156,106.26000213623047,68.26764678955078
2015-08-12,95.0772705078125,96.68779754638672,146.26231384277344,91.21350860595703,58.69032669067383,105.61993408203125,107.75,68.4835205078125
2015-08-13,94.84552001953125,96.68779754638672,145.66868591308594,90.89352416992188,58.653621673583984,105.33732604980469,106.86000061035156,68.56124114990234
2015-08-14,95.27195739746094,97.01366424560547,146.29150390625,91.74054718017578,58.74540710449219,105.22430419921875,106.8499984741211,68.93252563476562
2015-08-17,95.64278411865234,97.72290802001953,148.30589294433594,92.28639221191406,58.63525390625,105.21488952636719,107.12999725341797,69.51971435546875
2015-08-18,95.37393951416016,97.51204681396484,146.9434814453125,91.78759002685547,58.185489654541016,104.96052551269531,107.11000061035156,69.70968627929688
2015-08-19,94.34492492675781,96.90824127197266,145.45460510253906,90.82765197753906,57.680641174316406,105.3185043334961,108.55000305175781,69.29519653320312
2015-08-20,92.51866149902344,94.63673400878906,140.94898986816406,89.09597778320312,56.285438537597656,105.61053466796875,110.44000244140625,68.78573608398438
2015-08-21,89.93221282958984,91.56012725830078,138.90541076660156,88.23956298828125,54.9453125,105.64820861816406,111.12999725341797,67.50778198242188
2015-08-24,86.11280059814453,87.81261444091797,133.47528076171875,84.85151672363281,53.10033416748047,105.28082275390625,110.52999877929688,64.34738159179688
2015-08-25,84.7037124633789,87.32379150390625,133.06658935546875,83.71276092529297,53.60518264770508,105.02647399902344,109.16000366210938,62.57724380493164
2015-08-26,87.56825256347656,90.7358627319336,136.72557067871094,85.68912506103516,54.890235900878906,104.39531707763672,107.66999816894531,64.26968383789062
2015-08-27,90.01564025878906,92.85400390625,139.284912109375,87.25139617919922,55.54194259643555,104.90401458740234,107.7300033569336,65.51311492919922
2015-08-28,90.13614654541016,92.88276672363281,140.5694580078125,87.994873046875,55.45933151245117,105.2054443359375,108.69999694824219,65.41814422607422
2015-08-31,89.6819076538086,91.81890106201172,139.34332275390625,88.18309020996094,55.04627990722656,105.11125183105469,108.81999969482422,63.924285888671875
2015-09-01,86.95641326904297,89.27902221679688,135.6162109375,85.7455825805664,53.20130157470703,104.92015838623047,109.19999694824219,62.70677947998047
2015-09-02,88.24501037597656,91.1767349243164,138.3701629638672,86.85611724853516,53.990699768066406,104.58954620361328,108.62000274658203,63.35438919067383
2015-09-03,88.50457000732422,91.1000747680664,137.81546020507812,86.98786926269531,54.10083770751953,104.5989761352539,107.83999633789062,63.52709197998047
2015-09-04,87.06765747070312,89.98827362060547,137.01751708984375,86.09381103515625,52.880043029785156,104.76901245117188,107.48999786376953,62.34408950805664
2015-09-07,,,,,,,,
2015-09-08,89.12567901611328,92.29814147949219,140.51109313964844,87.74078369140625,54.4312858581543,104.29669952392578,107.5199966430664,63.285308837890625
2015-09-09,87.84635162353516,91.1192398071289,138.84698486328125,86.92200469970703,54.21099090576172,104.53287506103516,106.12999725341797,62.55997085571289
2015-09-10,88.20790100097656,91.67514038085938,139.61578369140625,87.19490051269531,54.56897735595703,104.56118774414062,106.37999725341797,62.69812774658203
2015-09-11,88.40259552001953,92.29814147949219,140.4818878173828,87.4301986694336,54.559791564941406,104.85404205322266,106.16000366210938,63.89839553833008
2015-09-14,88.05957794189453,91.96266174316406,139.91746520996094,87.05374908447266,54.14674377441406,104.65564727783203,106.22000122070312,63.93292999267578
2015-09-15,89.26473236083984,93.02653503417969,141.43553161621094,88.03250885009766,54.51389694213867,103.94718933105469,105.9000015258789,64.5632553100586
2015-09-16,90.17323303222656,93.67827606201172,142.22377014160156,89.01129150390625,55.349185943603516,103.91883087158203,107.30999755859375,65.25405883789062
2015-09-17,89.79315948486328,93.77411651611328,143.47915649414062,88.87012481689453,55.37672424316406,104.7312240600586,108.41000366210938,65.99665832519531
2015-09-18,88.04104614257812,92.5569076538086,141.70803833007812,87.50550079345703,53.990699768066406,105.06184387207031,109.20999908447266,65.88441467285156
2015-09-21,88.55091094970703,92.84444427490234,140.5792236328125,87.9760513305664,53.97233581542969,104.40059661865234,108.52999877929688,66.44568634033203
2015-09-22,87.41065216064453,91.59846496582031,138.15606689453125,86.77140045166016,52.65974807739258,104.65564727783203,107.79000091552734,65.60808563232422
2015-09-23,87.18817138671875,91.45468139648438,137.76681518554688,86.52671813964844,52.43027114868164,104.58008575439453,108.22000122070312,66.01973724365234
2015-09-24,86.97493743896484,90.98506164550781,136.97857666015625,86.64906311035156,52.27423095703125,104.58954620361328,110.48999786376953,65.40052032470703
2015-09-25,87.22248840332031,90.51313018798828,134.14031982421875,86.22315979003906,52.71481704711914,104.03218078613281,109.80999755859375,65.66216278076172
2015-09-28,85.1810531616211,87.98418426513672,129.25735473632812,84.56066131591797,51.68677520751953,104.060546875,108.41999816894531,64.64179229736328
2015-09-29,85.44204711914062,87.8014907836914,127.96105194091797,84.1922607421875,51.6317024230957,104.3533935546875,107.9800033569336,65.33078002929688
2015-09-30,86.95215606689453,89.42655181884766,130.57310485839844,85.10851287841797,52.61384963989258,104.56118774414062,106.86000061035156,65.88021850585938
2015-10-01,87.01740264892578,89.84964752197266,130.35867309570312,84.91960144042969,52.77907180786133,104.94084930419922,106.7300033569336,66.20288848876953
2015-10-02,88.32243347167969,91.14777374267578,132.90252685546875,85.78865051269531,53.67861557006836,105.54573822021484,108.98999786376953,66.68254852294922
2015-10-05,90.17742919921875,92.57090759277344,135.56326293945312,88.1218032836914,54.74336624145508,105.22438049316406,108.7699966430664,67.8075942993164
2015-10-06,90.18675231933594,91.78240966796875,133.74069213867188,88.15013885498047,54.8076286315918,105.52682495117188,109.86000061035156,67.65061950683594
2015-10-07,91.11891174316406,92.48435974121094,136.1480712890625,89.59537506103516,55.49604797363281,105.5079345703125,109.69999694824219,68.42680358886719
2015-10-08,92.09769439697266,93.09015655517578,136.79135131835938,90.89893341064453,55.93663787841797,105.47012329101562,109.13999938964844,69.00241088867188
2015-10-09,91.86465454101562,93.58055877685547,137.580810546875,90.73834228515625,56.03760528564453,105.17713165283203,110.87000274658203,68.88903045654297
